Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
729fc3247334c8049c2ff73011023597751f463a3560c9ecc8a8bbb1728bbb8c,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.35948182079,52.5845459071,On or near MANOR CRESCENT,E01025873,Hinckley and Bosworth 005B,Local resolution
d4cc95b96630e1333ed6b97d0df30a0081e1f3935ac9646c32d85b5fda118fd1,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.3418977015,52.5770418126,On or near BARDON ROAD,E01025823,Hinckley and Bosworth 007C,No further action at this time
28be99fc1eac9010b659f60aafb179307631f737583e1dd052b52a7268522bb2,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.38105046261,52.5380385651,On or near GRANVILLE GARDENS,E01025849,Hinckley and Bosworth 012A,Suspect charged
4452b33c28d60ab6d02721507ba17f7a3c08f102b153e5d2404ac7f3f0fe2da6,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.38163062909,52.5502679895,On or near BURLEIGH ROAD,E01025865,Hinckley and Bosworth 010E,No further action at this time
dc69929638dab67c2079b206fb0df27d7dc20e169e2419bd5c3c74008237405b,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.37368253056,52.5429443305,On or near LOWER BOND STREET,E01025858,Hinckley and Bosworth 010C,Suspect charged
d1de75ff2e8a60868258cd4ffff4e446af8cd1aef487132600ad880b572aa83f,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-0.887624709126,52.7642551966,On or near LEICESTER STREET,E01025908,Melton 005E,Offender given a caution
ac083ef4b470de6e3c691f0c7d2a23ffd55c1babdf4f9f65bc14b5c9f6934147,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-0.85506472827,52.8726516285,On or near Petrol Station,E01025892,Melton 001F,No further action at this time
f62ceb40d03719e82957753ac56df7fe1b74341de3aef36fe4bf9de854a9f306,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-0.683488163211,52.7862503002,On or near MAIN STREET,E01025912,Melton 006D,No further action at this time
8999e040a53bbb2694284f2a59ad56cf842c1202ee5ac7ca1ba5dcf0e222cd8e,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-0.884297665743,52.7645386083,On or near SHERRARD STREET,E01025894,Melton 005B,No further action at this time
6901027ec699c7d5c73aa0ab3d348aec60eefe71d168af11d8fd243f8c416165,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-0.864487128024,52.7780334315,On or near MELTON SPINNEY ROAD,E01025902,Melton 002B,Suspect charged
e42fb53af74fbc618196e67c6cfbe72b89c26c912d1387c04a7cbcb8b52ca4f0,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.47232454897,52.7472507399,On or near Parking Area,E01025916,North West Leicestershire 003B,No further action at this time
fb6cec40ce12c5dc081df96e4fe5f8bbfc74c4b3a865b90b771ba924bb2f488c,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.28531500498,52.831997321,On or near SHEPHERD WALK,E01025945,North West Leicestershire 002C,No further action at this time
0876cb44cb990a4643aba39f74017a0d8523c9872336b23151389cda2a244f13,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.37497297463,52.7146127248,On or near CRESCENT ROAD,E01025959,North West Leicestershire 011D,No further action at this time
085426917bbe9e74466f97884f98ccaf72ce2f671aae8c0f5247b42790b8539d,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.34174860227,52.7169771187,On or near STAPLES DRIVE,E01033102,North West Leicestershire 011E,No further action at this time
